"-0,169902551","2,04183E-07","1,3253E-08","1,3253E-08.1","1,3253E-08.2","1,1688E-08","1,4818E-08","9,77293E-07","1,3253E-08.3","1,1688E-08.1","2,49691E-06","1,3253E-08.4","4,73363E-07","1,01955E-06","1,3253E-08.5","1,1688E-08.2","2,07749E-06","8,02013E-07","3,62248E-07","1,3253E-08.6","2,30285E-06"
"0,46734484808677162500","2,55828E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,4818E-08","1,3253E-08","2,51412E-06","1,1688E-08","4,99968E-07","1,04772E-06","1,3253E-08","1,4818E-08","2,13383E-06","8,16098E-07","3,66943E-07","1,3253E-08","2,32945E-06"
"0,46934877072408626200","2,52698E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,4818E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,3253E-08","4,99968E-07","1,04772E-06","1,4818E-08","1,3253E-08","2,14009E-06","8,17663E-07","3,68508E-07","1,3253E-08","2,32945E-06"
"0,47135269336140089800","2,55828E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,3253E-08","4,98403E-07","1,04772E-06","1,3253E-08","1,1688E-08","2,13852E-06","8,14533E-07","3,68508E-07","1,3253E-08","2,33102E-06"
"0,47335661599871553500","2,57393E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,4818E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,1688E-08","4,99968E-07","1,04772E-06","1,3253E-08","1,3253E-08","2,14009E-06","8,16098E-07","3,68508E-07","1,1688E-08","2,32789E-06"
"0,47536053863603017200","2,54263E-07","1,3253E-08","1,3253E-08","1,4818E-08","1,1688E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,3253E-08","4,99968E-07","1,04615E-06","1,3253E-08","1,3253E-08","2,13696E-06","8,17663E-07","3,68508E-07","1,1688E-08","2,33102E-06"
"0,47736446127334480900","2,54263E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,80423E-07","1,1688E-08","1,1688E-08","2,51882E-06","1,3253E-08","4,99968E-07","1,04772E-06","1,3253E-08","1,3253E-08","2,13852E-06","8,16098E-07","3,68508E-07","1,3253E-08","2,32945E-06"
"0,47936838391065944600","2,55828E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,1688E-08","4,99968E-07","1,04772E-06","1,3253E-08","1,3253E-08","2,14478E-06","8,17663E-07","3,70073E-07","1,3253E-08","2,32945E-06"
"0,48137230654797402700","2,54263E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,4818E-08","9,78858E-07","1,3253E-08","1,1688E-08","2,51725E-06","1,3253E-08","5,01533E-07","1,04615E-06","1,3253E-08","1,3253E-08","2,14635E-06","8,16098E-07","3,70073E-07","1,3253E-08","2,32945E-06"
"0,48337622918528866400","2,52698E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,1688E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,4818E-08","2,51725E-06","1,1688E-08","4,99968E-07","1,04772E-06","1,3253E-08","1,3253E-08","2,14009E-06","8,16098E-07","3,68508E-07","1,3253E-08","2,32945E-06"
"0,48538015182260330100","2,55828E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,1688E-08","1,3253E-08","2,51725E-06","1,3253E-08","5,01533E-07","1,04615E-06","1,1688E-08","1,1688E-08","2,14165E-06","8,16098E-07","3,68508E-07","1,3253E-08","2,32789E-06"
"0,48738407445991793700","2,55828E-07","1,4818E-08","1,3253E-08","1,4818E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,1688E-08","2,51882E-06","1,4818E-08","5,01533E-07","1,04772E-06","1,4818E-08","1,1688E-08","2,14322E-06","8,16098E-07","3,68508E-07","1,1688E-08","2,32789E-06"
"0,48938799709723257400","2,55828E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,4818E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,1688E-08","2,51725E-06","1,3253E-08","4,99968E-07","1,04615E-06","1,3253E-08","1,3253E-08","2,14478E-06","8,16098E-07","3,68508E-07","1,3253E-08","2,32945E-06"
"0,49139191973454721100","2,58958E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,3253E-08","5,03098E-07","1,04772E-06","1,3253E-08","1,4818E-08","2,14478E-06","8,16098E-07","3,66943E-07","1,3253E-08","2,32945E-06"
"0,49339584237186184800","2,60523E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,3253E-08","4,99968E-07","1,04772E-06","1,3253E-08","1,3253E-08","2,14635E-06","8,16098E-07","3,68508E-07","1,3253E-08","2,33102E-06"
"0,49539976500917648500","2,60523E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,75728E-07","1,3253E-08","1,3253E-08","2,52038E-06","1,3253E-08","5,01533E-07","1,04772E-06","1,3253E-08","1,3253E-08","2,14478E-06","8,17663E-07","3,70073E-07","1,3253E-08","2,32945E-06"
"0,49740368764649112200","2,62088E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,75728E-07","1,1688E-08","1,3253E-08","2,51725E-06","1,3253E-08","5,03098E-07","1,04772E-06","1,3253E-08","1,3253E-08","2,14165E-06","8,14533E-07","3,70073E-07","1,3253E-08","2,32945E-06"
"0,49940761028380570300","2,57393E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,72598E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,1688E-08","5,03098E-07","1,04772E-06","1,3253E-08","1,3253E-08","2,14322E-06","8,16098E-07","3,70073E-07","1,3253E-08","2,32789E-06"
"0,50141153292112039500","2,57393E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","9,74163E-07","1,1688E-08","1,1688E-08","2,51725E-06","1,1688E-08","5,01533E-07","1,04615E-06","1,3253E-08","1,4818E-08","2,14635E-06","8,16098E-07","3,70073E-07","1,3253E-08","2,33258E-06"
"0,50341545555843503200","2,60523E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","9,74163E-07","1,3253E-08","1,1688E-08","2,51882E-06","1,3253E-08","5,01533E-07","1,04772E-06","1,3253E-08","1,3253E-08","2,14948E-06","8,16098E-07","3,68508E-07","1,4818E-08","2,33102E-06"
"0,50541937819574966900","2,62088E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,74163E-07","1,1688E-08","1,3253E-08","2,51569E-06","1,3253E-08","5,01533E-07","1,04615E-06","1,3253E-08","1,3253E-08","2,14478E-06","8,16098E-07","3,68508E-07","1,3253E-08","2,32945E-06"
"0,50742330083306419500","2,58958E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,80423E-07","1,4818E-08","1,3253E-08","2,51569E-06","1,3253E-08","5,01533E-07","1,04772E-06","1,1688E-08","1,3253E-08","2,14791E-06","8,16098E-07","3,68508E-07","1,3253E-08","2,32789E-06"
"0,50942722347037883100","2,58958E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,75728E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,3253E-08","5,03098E-07","1,04615E-06","1,3253E-08","1,3253E-08","2,14635E-06","8,16098E-07","3,68508E-07","1,1688E-08","2,33102E-06"
"0,51143114610769346800","2,58958E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,4818E-08","9,77293E-07","1,3253E-08","1,1688E-08","2,51256E-06","1,3253E-08","5,01533E-07","1,04928E-06","1,3253E-08","1,4818E-08","2,14635E-06","8,16098E-07","3,68508E-07","1,3253E-08","2,32945E-06"
"0,51343506874500810500","2,60523E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,4818E-08","2,51725E-06","1,3253E-08","5,01533E-07","1,04928E-06","1,3253E-08","1,3253E-08","2,14478E-06","8,16098E-07","3,66943E-07","1,3253E-08","2,32945E-06"
"0,51543899138232274200","2,62088E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,52038E-06","1,1688E-08","5,03098E-07","1,04928E-06","1,3253E-08","1,3253E-08","2,15104E-06","8,14533E-07","3,68508E-07","1,3253E-08","2,32945E-06"
"0,51744291401963737900","2,60523E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51882E-06","1,6383E-08","5,03098E-07","1,04772E-06","1,3253E-08","1,3253E-08","2,14165E-06","8,16098E-07","3,70073E-07","1,3253E-08","2,32789E-06"
"0,51944683665695201600","2,60523E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,4818E-08","1,1688E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,3253E-08","5,03098E-07","1,04928E-06","1,1688E-08","1,3253E-08","2,14322E-06","8,14533E-07","3,68508E-07","1,1688E-08","2,33102E-06"
"0,52145075929426665200","2,58958E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,1688E-08","2,51882E-06","1,3253E-08","5,03098E-07","1,04772E-06","1,3253E-08","1,3253E-08","2,14478E-06","8,14533E-07","3,68508E-07","1,3253E-08","2,32945E-06"
"0,52345468193158128900","2,58958E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51882E-06","1,3253E-08","5,01533E-07","1,04928E-06","1,3253E-08","1,3253E-08","2,14478E-06","8,16098E-07","3,66943E-07","1,3253E-08","2,33102E-06"
"0,52545860456889592600","2,60523E-07","1,3253E-08","1,3253E-08","1,6383E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,1688E-08","1,3253E-08","2,51412E-06","1,3253E-08","5,01533E-07","1,04928E-06","1,4818E-08","1,3253E-08","2,14478E-06","8,16098E-07","3,68508E-07","1,1688E-08","2,32945E-06"
"0,52746252720621056300","2,60523E-07","1,4818E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51256E-06","1,1688E-08","5,03098E-07","1,05085E-06","1,3253E-08","1,3253E-08","2,14322E-06","8,16098E-07","3,68508E-07","1,3253E-08","2,32945E-06"
"0,52946644984352520000","2,58958E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,4818E-08","9,77293E-07","1,4818E-08","1,4818E-08","2,51099E-06","1,3253E-08","5,03098E-07","1,04772E-06","1,3253E-08","1,3253E-08","2,14478E-06","8,16098E-07","3,66943E-07","1,1688E-08","2,33102E-06"
"0,53147037248083983700","2,60523E-07","1,3253E-08","1,3253E-08","1,4818E-08","1,3253E-08","1,3253E-08","9,74163E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,3253E-08","5,03098E-07","1,04615E-06","1,1688E-08","1,3253E-08","2,15104E-06","8,16098E-07","3,66943E-07","1,1688E-08","2,33102E-06"
"0,53347429511815447300","2,60523E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,74163E-07","1,3253E-08","1,1688E-08","2,51256E-06","1,3253E-08","5,03098E-07","1,04928E-06","1,3253E-08","1,3253E-08","2,15104E-06","8,16098E-07","3,68508E-07","1,3253E-08","2,33258E-06"
"0,53547821775546911000","2,58958E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,75728E-07","1,3253E-08","1,3253E-08","2,51256E-06","1,1688E-08","5,03098E-07","1,04772E-06","1,3253E-08","1,3253E-08","2,15261E-06","8,17663E-07","3,66943E-07","1,1688E-08","2,33102E-06"
"0,53748214039278374700","2,58958E-07","1,3253E-08","1,4818E-08","1,3253E-08","1,1688E-08","1,1688E-08","9,75728E-07","1,3253E-08","1,3253E-08","2,51099E-06","1,3253E-08","5,03098E-07","1,04928E-06","1,3253E-08","1,3253E-08","2,15104E-06","8,17663E-07","3,66943E-07","1,1688E-08","2,33102E-06"
"0,53948606303009838400","2,58958E-07","1,3253E-08","1,3253E-08","1,4818E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51256E-06","1,3253E-08","5,03098E-07","1,04928E-06","1,3253E-08","1,3253E-08","2,14791E-06","8,16098E-07","3,68508E-07","1,4818E-08","2,33102E-06"
"0,54148998566741291000","2,60523E-07","1,4818E-08","1,3253E-08","1,1688E-08","1,1688E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51256E-06","1,3253E-08","5,03098E-07","1,04928E-06","1,3253E-08","1,3253E-08","2,14791E-06","8,17663E-07","3,68508E-07","1,3253E-08","2,33258E-06"
"0,54349390830472754600","2,60523E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,3253E-08","5,03098E-07","1,04928E-06","1,3253E-08","1,3253E-08","2,14948E-06","8,16098E-07","3,68508E-07","1,3253E-08","2,33258E-06"
"0,54549783094204218300","2,60523E-07","1,3253E-08","1,3253E-08","1,4818E-08","1,3253E-08","1,4818E-08","9,78858E-07","1,4818E-08","1,3253E-08","2,51099E-06","1,1688E-08","5,03098E-07","1,04772E-06","1,3253E-08","1,3253E-08","2,14635E-06","8,16098E-07","3,70073E-07","1,3253E-08","2,33258E-06"
"0,54750175357935682000","2,62088E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51099E-06","1,3253E-08","5,04663E-07","1,04928E-06","1,3253E-08","1,3253E-08","2,14948E-06","8,17663E-07","3,68508E-07","1,1688E-08","2,33258E-06"
"0,54950567621667145700","2,62088E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51099E-06","1,3253E-08","5,03098E-07","1,04928E-06","1,1688E-08","1,3253E-08","2,15104E-06","8,16098E-07","3,70073E-07","1,3253E-08","2,33258E-06"
"0,55150959885398609400","2,58958E-07","1,3253E-08","1,1688E-08","1,4818E-08","1,1688E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,1688E-08","5,03098E-07","1,04928E-06","1,3253E-08","1,1688E-08","2,15104E-06","8,16098E-07","3,68508E-07","1,3253E-08","2,33258E-06"
"0,55351352149130073100","2,57393E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,3253E-08","5,04663E-07","1,05085E-06","1,3253E-08","1,3253E-08","2,15261E-06","8,16098E-07","3,71638E-07","1,3253E-08","2,33258E-06"
"0,55551744412861536700","2,60523E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","9,77293E-07","1,3253E-08","1,1688E-08","2,51569E-06","1,3253E-08","5,04663E-07","1,05085E-06","1,3253E-08","1,3253E-08","2,15261E-06","8,16098E-07","3,68508E-07","1,3253E-08","2,33415E-06"
"0,55752136676593000400","2,60523E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,80423E-07","1,1688E-08","1,4818E-08","2,51256E-06","1,3253E-08","5,04663E-07","1,04772E-06","1,3253E-08","1,3253E-08","2,15104E-06","8,16098E-07","3,70073E-07","1,3253E-08","2,33415E-06"
"0,55952528940324464100","2,62088E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,4818E-08","9,81988E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,3253E-08","5,04663E-07","1,04928E-06","1,4818E-08","1,3253E-08","2,15104E-06","8,16098E-07","3,68508E-07","1,3253E-08","2,33102E-06"
"0,56152921204055927800","2,58958E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,81988E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,3253E-08","5,04663E-07","1,04928E-06","1,3253E-08","1,3253E-08","2,15261E-06","8,17663E-07","3,68508E-07","1,3253E-08","2,32945E-06"
"0,56353313467787391500","2,60523E-07","1,4818E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,81988E-07","1,3253E-08","1,3253E-08","2,51882E-06","1,1688E-08","5,04663E-07","1,04928E-06","1,3253E-08","1,3253E-08","2,15574E-06","8,17663E-07","3,68508E-07","1,3253E-08","2,33102E-06"
"0,56553705731518855200","2,62088E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,3253E-08","5,04663E-07","1,04928E-06","1,4818E-08","1,1688E-08","2,15261E-06","8,17663E-07","3,66943E-07","1,3253E-08","2,33258E-06"
"0,56754097995250318800","2,60523E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,3253E-08","5,03098E-07","1,05085E-06","1,3253E-08","1,3253E-08","2,14948E-06","8,19228E-07","3,68508E-07","1,1688E-08","2,33102E-06"
"0,56954490258981782500","2,62088E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,3253E-08","5,03098E-07","1,04928E-06","1,1688E-08","1,3253E-08","2,15104E-06","8,17663E-07","3,68508E-07","1,1688E-08","2,33258E-06"
"0,57154882522713246200","2,60523E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,1688E-08","2,51725E-06","1,3253E-08","5,04663E-07","1,05085E-06","1,3253E-08","1,3253E-08","2,14948E-06","8,17663E-07","3,66943E-07","1,4818E-08","2,33102E-06"
"0,57355274786444709900","2,57393E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,1688E-08","2,51725E-06","1,3253E-08","5,04663E-07","1,05241E-06","1,3253E-08","1,3253E-08","2,14948E-06","8,16098E-07","3,68508E-07","1,4818E-08","2,33258E-06"
"0,57555667050176173600","2,62088E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","9,80423E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,3253E-08","5,04663E-07","1,05085E-06","1,3253E-08","1,3253E-08","2,15261E-06","8,19228E-07","3,66943E-07","1,3253E-08","2,33258E-06"
"0,57756059313907626100","2,58958E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,4818E-08","1,3253E-08","2,51882E-06","1,3253E-08","5,06228E-07","1,05085E-06","1,1688E-08","1,3253E-08","2,15261E-06","8,17663E-07","3,68508E-07","1,3253E-08","2,33102E-06"
"0,57956451577639089800","2,58958E-07","1,1688E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,52038E-06","1,1688E-08","5,06228E-07","1,05085E-06","1,3253E-08","1,3253E-08","2,14478E-06","8,17663E-07","3,68508E-07","1,3253E-08","2,32945E-06"
"0,58156843841370553500","2,63653E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,1688E-08","2,51882E-06","1,3253E-08","5,04663E-07","1,05241E-06","1,3253E-08","1,3253E-08","2,14635E-06","8,19228E-07","3,66943E-07","1,3253E-08","2,33102E-06"
"0,58357236105102017200","2,60523E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,4818E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,1688E-08","5,04663E-07","1,05085E-06","1,3253E-08","1,3253E-08","2,14635E-06","8,17663E-07","3,68508E-07","1,3253E-08","2,33415E-06"
"0,58557628368833480900","2,62088E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,4818E-08","1,1688E-08","9,77293E-07","1,3253E-08","1,1688E-08","2,52038E-06","1,3253E-08","5,06228E-07","1,05085E-06","1,3253E-08","1,3253E-08","2,14635E-06","8,17663E-07","3,70073E-07","1,3253E-08","2,33258E-06"
"0,58758020632564944600","2,66783E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,52195E-06","1,3253E-08","5,04663E-07","1,05241E-06","1,1688E-08","1,3253E-08","2,14948E-06","8,19228E-07","3,68508E-07","1,3253E-08","2,33258E-06"
"0,58958412896296408200","2,65218E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,4818E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,52038E-06","1,4818E-08","5,04663E-07","1,05241E-06","1,3253E-08","1,3253E-08","2,14948E-06","8,17663E-07","3,68508E-07","1,3253E-08","2,33258E-06"
"0,59158805160027871900","2,69913E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,3253E-08","5,06228E-07","1,05085E-06","1,3253E-08","1,3253E-08","2,14791E-06","8,17663E-07","3,68508E-07","1,3253E-08","2,33415E-06"
"0,59359197423759335600","2,63653E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,1688E-08","2,52038E-06","1,3253E-08","5,04663E-07","1,05241E-06","1,3253E-08","1,1688E-08","2,14948E-06","8,19228E-07","3,68508E-07","1,3253E-08","2,33415E-06"
"0,59559589687490799300","2,62088E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,4818E-08","1,1688E-08","9,75728E-07","1,3253E-08","1,3253E-08","2,52038E-06","1,3253E-08","5,04663E-07","1,05085E-06","1,1688E-08","1,1688E-08","2,15104E-06","8,19228E-07","3,66943E-07","1,3253E-08","2,33415E-06"
"0,59759981951222263000","2,63653E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51882E-06","1,3253E-08","5,04663E-07","1,05085E-06","1,3253E-08","1,3253E-08","2,15261E-06","8,19228E-07","3,68508E-07","1,3253E-08","2,33102E-06"
"0,59960374214953726600","2,62088E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,1688E-08","5,04663E-07","1,05085E-06","1,3253E-08","1,3253E-08","2,14948E-06","8,16098E-07","3,66943E-07","1,3253E-08","2,33415E-06"
"0,60160766478685190300","2,63653E-07","1,3253E-08","1,1688E-08","1,4818E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51882E-06","1,3253E-08","5,06228E-07","1,05241E-06","1,3253E-08","1,3253E-08","2,15104E-06","8,17663E-07","3,68508E-07","1,3253E-08","2,33102E-06"
"0,60361158742416654000","2,62088E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,81988E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,1688E-08","5,04663E-07","1,05085E-06","1,3253E-08","1,3253E-08","2,15104E-06","8,17663E-07","3,70073E-07","1,3253E-08","2,33415E-06"
"0,60561551006148117700","2,62088E-07","1,3253E-08","1,3253E-08","1,4818E-08","1,1688E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,3253E-08","5,04663E-07","1,05241E-06","1,3253E-08","1,3253E-08","2,14791E-06","8,17663E-07","3,66943E-07","1,1688E-08","2,33415E-06"
"0,60761943269879581400","2,62088E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,75728E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,3253E-08","5,04663E-07","1,05085E-06","1,3253E-08","1,3253E-08","2,14948E-06","8,17663E-07","3,68508E-07","1,3253E-08","2,33415E-06"
"0,60962335533611045100","2,63653E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,72598E-07","1,4818E-08","1,3253E-08","2,51882E-06","1,1688E-08","5,04663E-07","1,05241E-06","1,3253E-08","1,1688E-08","2,15261E-06","8,19228E-07","3,68508E-07","1,3253E-08","2,33415E-06"
"0,61162727797342497600","2,65218E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,71033E-07","1,1688E-08","1,3253E-08","2,51725E-06","1,3253E-08","5,04663E-07","1,04928E-06","1,3253E-08","1,1688E-08","2,15104E-06","8,17663E-07","3,68508E-07","1,3253E-08","2,33415E-06"
"0,61363120061073961300","2,65218E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,72598E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,1688E-08","5,04663E-07","1,05398E-06","1,3253E-08","1,3253E-08","2,15261E-06","8,17663E-07","3,68508E-07","1,4818E-08","2,33415E-06"
"0,61563512324805425000","2,63653E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,75728E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,1688E-08","5,06228E-07","1,05241E-06","1,3253E-08","1,3253E-08","2,15104E-06","8,19228E-07","3,68508E-07","1,3253E-08","2,33415E-06"
"0,61763904588536888700","2,66783E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,74163E-07","1,1688E-08","1,3253E-08","2,51725E-06","1,3253E-08","5,06228E-07","1,05241E-06","1,4818E-08","1,3253E-08","2,15104E-06","8,19228E-07","3,68508E-07","1,1688E-08","2,33728E-06"
"0,61964296852268352400","2,68348E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,74163E-07","1,1688E-08","1,1688E-08","2,51882E-06","1,3253E-08","5,04663E-07","1,05398E-06","1,1688E-08","1,3253E-08","2,15104E-06","8,16098E-07","3,68508E-07","1,3253E-08","2,33415E-06"
"0,62164689115999816000","2,68348E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,74163E-07","1,3253E-08","1,1688E-08","2,51725E-06","1,3253E-08","5,06228E-07","1,05398E-06","1,3253E-08","1,3253E-08","2,15104E-06","8,17663E-07","3,70073E-07","1,3253E-08","2,33258E-06"
"0,62365081379731279700","2,66783E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","9,74163E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,3253E-08","5,06228E-07","1,05241E-06","1,3253E-08","1,3253E-08","2,15104E-06","8,17663E-07","3,70073E-07","1,1688E-08","2,33258E-06"
"0,62565473643462743400","2,65218E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,3253E-08","5,06228E-07","1,05398E-06","1,3253E-08","1,1688E-08","2,15104E-06","8,17663E-07","3,66943E-07","1,3253E-08","2,33415E-06"
